x,y,t_fit,residual,theta,M,X
84.89339,57.357613,33.56510262487069,1.3863829410079954e-06,30.00179389201196,0.030000273093482382,55.00319427951854
92.58727,67.568146,45.333870005718865,2.6295509753568066e-06,30.00179389201196,0.030000273093482382,55.00319427951854
89.3978,58.564568,38.06915168818498,1.5021066337289555e-06,30.00179389201196,0.030000273093482382,55.00319427951854
85.80336,57.30451,34.326437155751606,1.0252285991624277e-06,30.00179389201196,0.030000273093482382,55.00319427951854
109.05394,67.45857,59.539550570921456,2.952204646045311e-06,30.00179389201196,0.030000273093482382,55.00319427951854
72.61481,51.620525,20.06332687972648,4.52130022508009e-06,30.00179389201196,0.030000273093482382,55.00319427951854
84.3335,57.416786,33.10988020119943,1.5225850568101409e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.34593,63.23906,42.094869724196535,4.81092666320471e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.305405,63.06719,41.97382834182354,4.803999879019586e-06,30.00179389201196,0.030000273093482382,55.00319427951854
62.731583,47.02679,9.206287999807236,9.746904945588245e-08,30.00179389201196,0.030000273093482382,55.00319427951854
84.717255,57.374527,33.421049023520105,1.4442264431389678e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.320114,66.29982,58.323628393871495,1.8597958056568218e-07,30.00179389201196,0.030000273093482382,55.00319427951854
93.38754,68.792984,46.63866640014365,6.586178674261231e-07,30.00179389201196,0.030000273093482382,55.00319427951854
87.94448,57.602074,36.32893898539799,6.561521105907181e-10,30.00179389201196,0.030000273093482382,55.00319427951854
74.52983,54.788445,23.30570581728205,3.8988648886939315e-06,30.00179389201196,0.030000273093482382,55.00319427951854
98.66312,68.92605,51.275386420429605,4.709113987951343e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.594505,53.253242,21.728253183899923,4.634656902674359e-06,30.00179389201196,0.030000273093482382,55.00319427951854
84.93126,57.354206,33.59619145747751,1.3815458537720466e-06,30.00179389201196,0.030000273093482382,55.00319427951854
67.8154,47.858814,14.024957327875624,1.6819491517477097e-07,30.00179389201196,0.030000273093482382,55.00319427951854
73.32133,52.783768,21.256934359262797,4.691953093626666e-06,30.00179389201196,0.030000273093482382,55.00319427951854
70.60834,49.25702,17.143157435290743,2.24699468241993e-06,30.00179389201196,0.030000273093482382,55.00319427951854
84.30343,57.420364,33.08563227484331,1.5339573172122863e-06,30.00179389201196,0.030000273093482382,55.00319427951854
89.181885,58.35109,37.77529077676837,1.0753729193577173e-06,30.00179389201196,0.030000273093482382,55.00319427951854
71.52109,50.144382,18.377666748199402,3.4739189138365096e-06,30.00179389201196,0.030000273093482382,55.00319427951854
102.03093,67.36928,53.41376134368502,5.619413844904762e-06,30.00179389201196,0.030000273093482382,55.00319427951854
92.67618,67.75073,45.5020772561546,2.3726412533406737e-06,30.00179389201196,0.030000273093482382,55.00319427951854
96.70082,69.55569,49.890347806378344,3.261214767454395e-06,30.00179389201196,0.030000273093482382,55.00319427951854
63.39724,47.13958,9.839181830895344,3.87915021506289e-08,30.00179389201196,0.030000273093482382,55.00319427951854
73.5922,53.24928,21.724276643732587,4.64060595582522e-06,30.00179389201196,0.030000273093482382,55.00319427951854
87.72062,57.527298,36.09772128660632,3.355380309034781e-08,30.00179389201196,0.030000273093482382,55.00319427951854
91.83847,65.328674,43.56616186873995,4.303641131736976e-06,30.00179389201196,0.030000273093482382,55.00319427951854
100.10727,68.291534,52.208931600611415,5.279347116643907e-06,30.00179389201196,0.030000273093482382,55.00319427951854
72.33709,51.20249,19.613714490283833,4.345177284676561e-06,30.00179389201196,0.030000273093482382,55.00319427951854
71.38096,49.98879,18.178455795527437,3.2941105680981497e-06,30.00179389201196,0.030000273093482382,55.00319427951854
79.996185,57.89074,29.59038579213061,6.642997498085148e-07,30.00179389201196,0.030000273093482382,55.00319427951854
66.2157,47.525764,12.473125738848127,1.488577064381132e-08,30.00179389201196,0.030000273093482382,55.00319427951854
94.11699,69.35312,47.550232573091975,3.308854102037025e-09,30.00179389201196,0.030000273093482382,55.00319427951854
106.67454,65.77663,56.637718399294116,2.7051058490233668e-06,30.00179389201196,0.030000273093482382,55.00319427951854
65.80095,47.463623,12.082887620111169,7.647348857324579e-09,30.00179389201196,0.030000273093482382,55.00319427951854
104.915665,66.138336,55.296171937776336,4.964487368474639e-06,30.00179389201196,0.030000273093482382,55.00319427951854
68.09816,47.941082,14.310960683453645,2.387927878257316e-07,30.00179389201196,0.030000273093482382,55.00319427951854
76.40583,56.87075,25.97077988988784,1.0718659371511453e-06,30.00179389201196,0.030000273093482382,55.00319427951854
97.43371,69.365585,50.4302275071571,3.9599438374382985e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.13893,62.39004,41.49103607023011,4.787046499461822e-06,30.00179389201196,0.030000273093482382,55.00319427951854
64.61357,47.307106,10.97634456165675,6.636897166308591e-09,30.00179389201196,0.030000273093482382,55.00319427951854
75.18191,55.68387,24.317888632829575,2.992614820932326e-06,30.00179389201196,0.030000273093482382,55.00319427951854
79.86053,57.89057,29.472796435847272,6.114319060961572e-07,30.00179389201196,0.030000273093482382,55.00319427951854
106.91785,65.777115,56.848494721648684,2.2083927593897067e-06,30.00179389201196,0.030000273093482382,55.00319427951854
80.97552,57.84513,30.41587657372929,1.0925280124263715e-06,30.00179389201196,0.030000273093482382,55.00319427951854
75.69756,56.260036,25.052311715842812,2.160795763281071e-06,30.00179389201196,0.030000273093482382,55.00319427951854
104.00347,66.47797,54.67619959746677,5.399348513339886e-06,30.00179389201196,0.030000273093482382,55.00319427951854
85.33286,57.3239,33.92876413786997,1.2312528527285875e-06,30.00179389201196,0.030000273093482382,55.00319427951854
62.00487,46.874073,8.50054994938743,2.3140631398099004e-07,30.00179389201196,0.030000273093482382,55.00319427951854
60.975353,46.582985,7.4634075325205975,6.161472916322929e-07,30.00179389201196,0.030000273093482382,55.00319427951854
64.781975,47.3286,11.132935025451115,5.465869406244558e-09,30.00179389201196,0.030000273093482382,55.00319427951854
68.08688,47.937626,14.299463471109005,2.385178203211125e-07,30.00179389201196,0.030000273093482382,55.00319427951854
67.83224,47.863464,14.041865535544694,1.7210569108326525e-07,30.00179389201196,0.030000273093482382,55.00319427951854
105.982315,65.85555,56.07812906420221,3.94460132210763e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.884186,53.748222,22.226593853208673,4.511797844677572e-06,30.00179389201196,0.030000273093482382,55.00319427951854
86.084404,57.303146,34.56908119381335,8.884296164549863e-07,30.00179389201196,0.030000273093482382,55.00319427951854
74.4463,54.66118,23.16975726057646,3.975739221458293e-06,30.00179389201196,0.030000273093482382,55.00319427951854
105.78893,65.89461,55.930268500826955,4.154143072946039e-06,30.00179389201196,0.030000273093482382,55.00319427951854
107.52535,65.8685,57.41980891490357,7.398069546310516e-07,30.00179389201196,0.030000273093482382,55.00319427951854
73.66033,53.366364,21.8418188556041,4.619794259937784e-06,30.00179389201196,0.030000273093482382,55.00319427951854
64.37273,47.276096,10.752263638858555,9.046423108573416e-09,30.00179389201196,0.030000273093482382,55.00319427951854
73.5063,53.101463,21.575975727593345,4.652635430703268e-06,30.00179389201196,0.030000273093482382,55.00319427951854
63.259483,47.117928,9.709049126053298,4.869478477141379e-08,30.00179389201196,0.030000273093482382,55.00319427951854
94.03549,69.30809,47.45713393883805,1.0397220901074905e-09,30.00179389201196,0.030000273093482382,55.00319427951854
68.93807,48.247204,15.191415400003223,6.066186845448775e-07,30.00179389201196,0.030000273093482382,55.00319427951854
91.60011,64.34067,42.86580177590219,4.636340222612564e-06,30.00179389201196,0.030000273093482382,55.00319427951854
78.77941,57.81267,28.49733663634374,1.3980834256456784e-07,30.00179389201196,0.030000273093482382,55.00319427951854
75.13112,55.620747,24.24236207040268,3.0588202719791906e-06,30.00179389201196,0.030000273093482382,55.00319427951854
66.16168,47.517296,12.42211420506491,1.3770135588537231e-08,30.00179389201196,0.030000273093482382,55.00319427951854
65.39946,47.408455,11.70761414200786,4.997342511364197e-09,30.00179389201196,0.030000273093482382,55.00319427951854
87.790306,57.549076,36.1689468785498,1.8818590253901577e-08,30.00179389201196,0.030000273093482382,55.00319427951854
72.77513,51.87362,20.328758133038825,4.62445458886387e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.200226,62.633213,41.665731573888536,4.83404730956889e-06,30.00179389201196,0.030000273093482382,55.00319427951854
102.7788,67.01567,53.88459493812679,5.632913335933683e-06,30.00179389201196,0.030000273093482382,55.00319427951854
76.0424,56.58198,25.51177988295032,1.5895093712882436e-06,30.00179389201196,0.030000273093482382,55.00319427951854
75.27876,55.80104,24.46030622564337,2.8398230892473477e-06,30.00179389201196,0.030000273093482382,55.00319427951854
87.3976,57.442387,35.7755985030235,1.492238205306425e-07,30.00179389201196,0.030000273093482382,55.00319427951854
102.9538,66.93498,53.9957884753087,5.605848164077271e-06,30.00179389201196,0.030000273093482382,55.00319427951854
87.94472,57.60216,36.329190102532344,7.40048764262258e-10,30.00179389201196,0.030000273093482382,55.00319427951854
74.40376,54.595406,23.100043917217324,4.0422846800237065e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.56321,53.199406,21.674233716342208,4.6469454096086205e-06,30.00179389201196,0.030000273093482382,55.00319427951854
95.13926,69.66168,48.590233500724636,1.1101438521757502e-06,30.00179389201196,0.030000273093482382,55.00319427951854
103.97244,66.49064,54.655663697676985,5.390474699005442e-06,30.00179389201196,0.030000273093482382,55.00319427951854
65.96929,47.48809,12.240901257615912,9.968804921674748e-09,30.00179389201196,0.030000273093482382,55.00319427951854
81.25386,57.820103,30.64444914274152,1.1965878988342343e-06,30.00179389201196,0.030000273093482382,55.00319427951854
86.36154,57.31073,34.812807725428364,7.332633143554476e-07,30.00179389201196,0.030000273093482382,55.00319427951854
92.42379,67.19231,45.004510377463255,3.037536459598622e-06,30.00179389201196,0.030000273093482382,55.00319427951854
68.11478,47.946205,14.327915563395504,2.4194965151820525e-07,30.00179389201196,0.030000273093482382,55.00319427951854
71.20676,49.8056,17.93592543618774,3.0496012822777575e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.45938,66.43607,58.51247958119684,4.856428236022889e-07,30.00179389201196,0.030000273093482382,55.00319427951854
93.277695,68.67151,46.48287875267246,8.82170076512775e-07,30.00179389201196,0.030000273093482382,55.00319427951854
67.05038,47.676136,13.271127107338971,5.6912649596534175e-08,30.00179389201196,0.030000273093482382,55.00319427951854
79.78789,57.88972,29.409446965025133,5.722866212543688e-07,30.00179389201196,0.030000273093482382,55.00319427951854
74.87908,55.29064,23.859138737707777,3.436744719797128e-06,30.00179389201196,0.030000273093482382,55.00319427951854
79.49469,57.880463,29.150837518257223,4.3362749202820853e-07,30.00179389201196,0.030000273093482382,55.00319427951854
89.37785,58.54345,38.04130374149753,1.4756989674755076e-06,30.00179389201196,0.030000273093482382,55.00319427951854
106.95904,65.77898,56.885064019810045,2.094435178321572e-06,30.00179389201196,0.030000273093482382,55.00319427951854
80.78044,57.8599,30.254290214829233,1.0195400692300018e-06,30.00179389201196,0.030000273093482382,55.00319427951854
98.47919,68.99922,51.15266011862746,4.629771299461216e-06,30.00179389201196,0.030000273093482382,55.00319427951854
84.019806,57.455715,32.857705921818955,1.5712331680293714e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.8353,53.665348,22.14282471665252,4.511325269943513e-06,30.00179389201196,0.030000273093482382,55.00319427951854
80.66119,57.867683,30.15489001076846,9.712598341335478e-07,30.00179389201196,0.030000273093482382,55.00319427951854
76.77666,57.116966,26.414941774796514,6.247994665022496e-07,30.00179389201196,0.030000273093482382,55.00319427951854
74.26545,54.377274,22.87123500500656,4.193916876716396e-06,30.00179389201196,0.030000273093482382,55.00319427951854
69.432274,48.48101,15.736361162967,9.592699342042347e-07,30.00179389201196,0.030000273093482382,55.00319427951854
63.283775,47.121803,9.732028212037182,4.688917820863958e-08,30.00179389201196,0.030000273093482382,55.00319427951854
63.616543,47.172565,10.045606141101242,2.8158031694103713e-08,30.00179389201196,0.030000273093482382,55.00319427951854
72.93113,52.12703,20.59059424214773,4.671520637780382e-06,30.00179389201196,0.030000273093482382,55.00319427951854
81.7729,57.7632,31.065554790929735,1.3667376948985617e-06,30.00179389201196,0.030000273093482382,55.00319427951854
71.50804,50.129574,18.3589551476905,3.4516377193192826e-06,30.00179389201196,0.030000273093482382,55.00319427951854
93.61654,69.01099,46.9458609353058,2.9207739628279485e-07,30.00179389201196,0.030000273093482382,55.00319427951854
90.27472,59.875393,39.48471995718114,3.563518003053723e-06,30.00179389201196,0.030000273093482382,55.00319427951854
84.668304,57.37953,33.38116274912009,1.4511395872937147e-06,30.00179389201196,0.030000273093482382,55.00319427951854
65.262024,47.390335,11.579533666682005,4.865943996463829e-09,30.00179389201196,0.030000273093482382,55.00319427951854
101.74204,67.508316,53.23310202094054,5.596031910563498e-06,30.00179389201196,0.030000273093482382,55.00319427951854
99.37213,68.62584,51.7393839089567,5.036986679869363e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.00548,52.24997,20.716466932372292,4.70191825387134e-06,30.00179389201196,0.030000273093482382,55.00319427951854
92.74753,67.887184,45.632030649113226,2.180900000102328e-06,30.00179389201196,0.030000273093482382,55.00319427951854
74.56288,54.83807,23.35912941707803,3.854376141323804e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.43132,66.40654,58.47338625923269,4.122598051341184e-07,30.00179389201196,0.030000273093482382,55.00319427951854
76.15849,56.679646,25.661107206957258,1.4275866142902287e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.49158,53.07614,21.550568263859503,4.674071373378322e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.5905,66.59001,58.70315101814217,8.797003981350126e-07,30.00179389201196,0.030000273093482382,55.00319427951854
93.21804,68.60042,46.3957155728757,1.0080182578162932e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.96892,61.76042,41.02891804933753,4.673957523319821e-06,30.00179389201196,0.030000273093482382,55.00319427951854
88.533585,57.875877,36.976013209642886,1.9770319815210958e-07,30.00179389201196,0.030000273093482382,55.00319427951854
106.84482,65.77513,56.78431356220342,2.376623187953503e-06,30.00179389201196,0.030000273093482382,55.00319427951854
75.996254,56.541702,25.451696265447257,1.6737830462113981e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.8618,67.01758,59.15230915664561,2.0106965027364467e-06,30.00179389201196,0.030000273093482382,55.00319427951854
94.893555,69.6239,48.35841802026231,7.250635246420827e-07,30.00179389201196,0.030000273093482382,55.00319427951854
109.11921,67.65021,59.69201584639883,3.2657550522456787e-06,30.00179389201196,0.030000273093482382,55.00319427951854
62.290203,46.9384,8.779828416252633,1.6931998570554693e-07,30.00179389201196,0.030000273093482382,55.00319427951854
108.11298,66.13849,58.06349529496181,2.6384353840536316e-09,30.00179389201196,0.030000273093482382,55.00319427951854
68.867386,48.21734,15.115265531922407,5.631946794049891e-07,30.00179389201196,0.030000273093482382,55.00319427951854
92.12111,66.33725,44.31507595202816,3.7619032404363e-06,30.00179389201196,0.030000273093482382,55.00319427951854
68.91644,48.237976,15.168068056151352,5.924847433828388e-07,30.00179389201196,0.030000273093482382,55.00319427951854
96.1428,69.64946,49.45374944896283,2.6047064016587312e-06,30.00179389201196,0.030000273093482382,55.00319427951854
81.79806,57.760162,31.08582636946361,1.3707302861220511e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.74434,61.036118,40.47214564463348,4.430820660562205e-06,30.00179389201196,0.030000273093482382,55.00319427951854
71.67781,50.327328,18.604929166169686,3.6730572236467948e-06,30.00179389201196,0.030000273093482382,55.00319427951854
85.39762,57.320107,33.982939758034426,1.2075506866136499e-06,30.00179389201196,0.030000273093482382,55.00319427951854
95.05159,69.650406,48.50861825299703,9.529068578271635e-07,30.00179389201196,0.030000273093482382,55.00319427951854
89.69113,58.91278,38.4975110151676,2.1812864254567646e-06,30.00179389201196,0.030000273093482382,55.00319427951854
86.577896,57.323666,35.00658433716228,6.013128285395309e-07,30.00179389201196,0.030000273093482382,55.00319427951854
108.88264,67.05848,59.190840905273575,2.095930036831596e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.68565,60.866447,40.33644067099815,4.3266100658839684e-06,30.00179389201196,0.030000273093482382,55.00319427951854
97.15971,69.44433,50.23222787280991,3.7134117885095465e-06,30.00179389201196,0.030000273093482382,55.00319427951854
66.14101,47.514088,12.402607088284835,1.3278931211782338e-08,30.00179389201196,0.030000273093482382,55.00319427951854
108.9283,67.15332,59.27788957283516,2.3318172610002745e-06,30.00179389201196,0.030000273093482382,55.00319427951854
65.798256,47.46324,12.080364813655278,7.822883935326387e-09,30.00179389201196,0.030000273093482382,55.00319427951854
78.87851,57.82636,28.590024199831383,1.7158985723641502e-07,30.00179389201196,0.030000273093482382,55.00319427951854
60.722965,46.49486,7.200777281428726,7.539035881111029e-07,30.00179389201196,0.030000273093482382,55.00319427951854
89.374695,58.540127,38.03690599392144,1.4536757308902187e-06,30.00179389201196,0.030000273093482382,55.00319427951854
64.84805,47.33703,11.194371399820204,5.764824381386367e-09,30.00179389201196,0.030000273093482382,55.00319427951854
62.297134,46.939888,8.786575015926704,1.679921594967561e-07,30.00179389201196,0.030000273093482382,55.00319427951854
72.50768,51.456062,19.888290399329176,4.479973831224767e-06,30.00179389201196,0.030000273093482382,55.00319427951854
75.22398,55.73528,24.380009121651586,2.926039699939289e-06,30.00179389201196,0.030000273093482382,55.00319427951854
92.5421,67.46969,45.245560424837954,2.7351353915217723e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.76163,65.02105,43.34582768853571,4.399332372570516e-06,30.00179389201196,0.030000273093482382,55.00319427951854
69.87601,48.73332,16.246881755809763,1.3772158254016764e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.026215,59.413406,39.03830141983763,2.997100945832745e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.29399,63.01921,41.93995317104437,4.822103503976214e-06,30.00179389201196,0.030000273093482382,55.00319427951854
67.267746,47.722847,13.482716048052923,7.873589105492339e-08,30.00179389201196,0.030000273093482382,55.00319427951854
66.251755,47.531487,12.507212914036808,1.5846949558280335e-08,30.00179389201196,0.030000273093482382,55.00319427951854
88.24255,57.725243,36.648635766516534,4.2209125581939396e-08,30.00179389201196,0.030000273093482382,55.00319427951854
62.820454,47.043148,9.291432855029335,8.884685974022914e-08,30.00179389201196,0.030000273093482382,55.00319427951854
62.73942,47.02825,9.21380455074146,9.632587358879328e-08,30.00179389201196,0.030000273093482382,55.00319427951854
68.796814,48.188347,15.039648911877336,5.238443503438833e-07,30.00179389201196,0.030000273093482382,55.00319427951854
92.12008,66.33395,44.31253453455761,3.7638070319686254e-06,30.00179389201196,0.030000273093482382,55.00319427951854
64.82164,47.33366,11.169815322451306,5.632138396290513e-09,30.00179389201196,0.030000273093482382,55.00319427951854
59.841995,46.123955,6.252450169904363,1.414032714022325e-06,30.00179389201196,0.030000273093482382,55.00319427951854
77.25728,57.37197,26.958615221736626,2.2742264912205176e-07,30.00179389201196,0.030000273093482382,55.00319427951854
79.44801,57.878082,29.109210059364415,4.099577515981454e-07,30.00179389201196,0.030000273093482382,55.00319427951854
76.39547,56.863194,25.958032997704365,1.0865223505619812e-06,30.00179389201196,0.030000273093482382,55.00319427951854
87.33865,57.429527,35.71813049001208,1.7264126643078264e-07,30.00179389201196,0.030000273093482382,55.00319427951854
62.4294,46.967644,8.915004143355846,1.4322987018060063e-07,30.00179389201196,0.030000273093482382,55.00319427951854
91.37279,63.354008,42.17559646887239,4.747642322590912e-06,30.00179389201196,0.030000273093482382,55.00319427951854
91.049194,62.049133,41.242830960546236,4.728700875657749e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.173035,59.67565,39.29670047688243,3.3403280567837377e-06,30.00179389201196,0.030000273093482382,55.00319427951854
73.6677,53.379017,21.854528687132195,4.622377420854271e-06,30.00179389201196,0.030000273093482382,55.00319427951854
77.249405,57.368324,26.949973222218595,2.3377493441818386e-07,30.00179389201196,0.030000273093482382,55.00319427951854
80.15135,57.888752,29.723800310542654,7.422150280315046e-07,30.00179389201196,0.030000273093482382,55.00319427951854
83.94881,57.46496,32.80084798492681,1.5737158468354688e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.97946,67.269,59.380124826585394,2.5760463021147637e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.77887,61.139618,40.553820090350555,4.466282116025885e-06,30.00179389201196,0.030000273093482382,55.00319427951854
96.19858,69.64244,49.49856996654256,2.6862123421960516e-06,30.00179389201196,0.030000273093482382,55.00319427951854
108.233795,66.22717,58.21249984432704,6.998423281629654e-08,30.00179389201196,0.030000273093482382,55.00319427951854
107.11398,65.79105,57.02515427577983,1.7403821210374015e-06,30.00179389201196,0.030000273093482382,55.00319427951854
95.94585,69.66956,49.29313799383069,2.335134119586435e-06,30.00179389201196,0.030000273093482382,55.00319427951854
69.41282,48.47092,15.714466447754319,9.435029762077309e-07,30.00179389201196,0.030000273093482382,55.00319427951854
103.511894,66.6853,54.3542191344889,5.544948181239869e-06,30.00179389201196,0.030000273093482382,55.00319427951854
90.42824,60.208614,39.784410534257105,3.89314164045286e-06,30.00179389201196,0.030000273093482382,55.00319427951854
95.237015,69.67156,48.67988718354808,1.2592987569259081e-06,30.00179389201196,0.030000273093482382,55.00319427951854
99.81618,68.426125,52.024116018488535,5.175645463680463e-06,30.00179389201196,0.030000273093482382,55.00319427951854
70.455025,49.13498,16.9493124396694,2.0594853912071148e-06,30.00179389201196,0.030000273093482382,55.00319427951854
101.509,67.62091,53.0875867579498,5.59148317775891e-06,30.00179389201196,0.030000273093482382,55.00319427951854
63.73288,47.189407,10.154778725602071,2.377960362624921e-08,30.00179389201196,0.030000273093482382,55.00319427951854
